"","block","streetName","streetType","stretTypeNum","streetDirection","overall","crack","patch","length","width","dateRated","dateLastOverlay","flushOil","flushOilNum","class","classnum","pavement","streetID","NumofYrs","predict"
"797",100,"MIDLER","AVE",6,"S",5,3,2,891,34,"4/14/2016",1999,"F",3,"MA",3,"6",12581083,"17",5
"798",100,"MILBURN","DR",4,"",8,4,5,1143,24,"6/14/2016",1985,"O",2,"Local",1,"3",12571752,"31",8
"799",100,"MILES","AVE",6,"",7,3,4,690,36,"5/14/2016",2005,"F",3,"Local",1,"6",12578480,"11",7
"800",100,"MILFORD","CT",11,"",5,3,4,264,21,"4/14/2016",1985,"O",2,"Local",1,"3",12581249,"31",6
"801",100,"MILFORD","DR",4,"E",6,3,3,720,24,"4/14/2016",1985,"O",2,"Local",1,"3",12581250,"31",6
"802",100,"MILFORD","DR",4,"E",6,3,3,720,24,"4/14/2016",1985,"O",2,"Local",1,"3",12581251,"31",6
"803",100,"MILFORD","DR",4,"W",6,3,3,685,29,"4/14/2016",1985,"O",2,"Local",1,"3",12581232,"31",6
"804",100,"MILNOR","AVE",6,"",5,3,2,951,23,"6/15/2016",1985,"O",2,"Local",1,"3",12578878,"31",5
"805",100,"MILTON","AVE",6,"",7,3,4,480,35,"4/15/2016",2004,"F",3,"Local",1,"6",12572734,"12",6
"806",100,"MINEOLA","DR",4,"",5,2,4,484,28,"5/14/2016",1999,"O",2,"Local",1,"3",12578542,"17",5
"807",100,"MINERVA","ST",3,"",5,3,3,570,27,"5/14/2016",1999,"O",2,"Local",1,"3",12576584,"17",6
"808",100,"MITCHELL","AVE",6,"",5,3,2,273,30,"6/14/2016",1999,"O",2,"Local",1,"3",12571807,"17",5
"809",100,"MONROE","ST",3,"",4,3,2,250,27,"4/14/2016",1985,"F",3,"Local",1,"6",13001883,"31",5
"810",100,"MONROE","ST",3,"",4,3,2,250,27,"4/14/2016",1985,"F",3,"Local",1,"6",12577731,"31",5
"811",100,"MONROE","ST",3,"",4,3,2,250,27,"4/14/2016",1985,"F",3,"Local",1,"6",12577717,"31",5
"812",100,"MONROE","ST",3,"",4,3,2,250,27,"4/14/2016",1985,"F",3,"Local",1,"6",12577732,"31",5
"813",100,"MONTANA","ST",3,"",7,3,4,276,30,"5/14/2016",1985,"O",2,"Local",1,"3",12578492,"31",6
"814",100,"MONTGOMERY","ST",3,"",4,3,2,462,46,"4/14/2016",1985,"F",3,"CO",2,"6",12577837,"31",5
"815",100,"MONTGOMERY","ST",3,"",4,3,2,462,46,"4/14/2016",1985,"F",3,"CO",2,"6",12577841,"31",5
"816",100,"MONTICELLO","DR",4,"S",5,3,2,561,26,"5/14/2016",1999,"O",2,"Local",1,"3",12576560,"17",5
"817",100,"MONTICELLO","DR",4,"S",5,3,2,561,26,"5/14/2016",1999,"O",2,"Local",1,"3",12576561,"17",5
"818",100,"MOONEY","AVE",6,"",5,3,2,675,25,"4/14/2016",1985,"O",2,"Local",1,"3",12580422,"31",5
"819",100,"MOORE","AVE",6,"",7,4,3,315,25,"3/15/2016",1999,"F",3,"Local",1,"6",12577316,"17",6
"820",100,"MOREY","AVE",6,"",8,4,5,165,18,"6/14/2016",1985,"O",2,"Local",1,"3",12576694,"31",7
"821",100,"MORGAN","AVE",6,"",6,3,4,370,24,"6/14/2016",1999,"O",2,"Local",1,"3",12572785,"17",6
"822",100,"MORNINGSIDE","TER",2,"",8,4,5,2006,27,"5/14/2016",2006,"O",2,"Local",1,"3",12577512,"10",8
"823",100,"MORTON","AVE",6,"",5,3,3,158,23,"3/14/2016",1985,"F",3,"Local",1,"4",12573139,"31",6
"824",100,"MORTON","ST",3,"",6,2,4,528,25,"6/14/2016",1999,"O",2,"Local",1,"3",12572792,"17",5
"825",100,"MUNSON","DR",4,"",6,3,4,820,27,"6/15/2016",1985,"O",2,"Local",1,"3",12576555,"31",6
"826",100,"MURRAY","AVE",6,"",6,3,4,686,25,"4/15/2016",1999,"O",2,"Local",1,"3",12575505,"17",6
"827",100,"MYRTLE","ST",3,"",5,3,4,495,25,"4/15/2016",1985,"O",2,"Local",1,"3",12572694,"31",6
"828",100,"NELSON","ST",3,"",2,1,2,1320,25,"4/15/2016",1985,"F",3,"Local",1,"4",12573444,"31",2
"829",100,"NEUTRAL","CT",11,"",5,3,3,739,16,"4/14/2016",1989,"O",2,"Local",1,"3",12580046,"27",5
"830",100,"NEW","ST",3,"",7,3,4,213,33,"4/15/2016",1985,"F",3,"Local",1,"6",12577381,"31",6
"831",100,"NEW","ST",3,"",7,3,4,213,33,"4/15/2016",1985,"F",3,"Local",1,"6",12577382,"31",6
"832",100,"NEWELL","ST",3,"E",4,2,4,189,27,"6/15/2016",1985,"F",3,"Local",1,"6",12576848,"31",5
"833",100,"NEWELL","ST",3,"W",8,4,5,957,25,"6/15/2016",2010,"F",3,"Local",1,"6",12576841,"6",8
"834",100,"NIAGARA","ST",3,"",6,3,1,330,26,"6/14/2016",1999,"O",2,"Local",1,"3",12573636,"17",5
"835",100,"NICHOLS","AVE",6,"",7,3,4,900,25,"4/14/2016",2001,"O",2,"Local",1,"3",12581087,"15",6
"836",100,"NIVEN","ST",3,"",7,4,4,382,30,"6/15/2016",2004,"O",2,"Local",1,"3",12578770,"12",7
"837",100,"NORMAN","AVE",6,"",5,2,4,410,27,"6/14/2016",1985,"O",2,"Local",1,"3",12576488,"31",5
"838",100,"NORMANOR","DR",4,"",5,3,3,1891,26,"4/15/2016",1985,"O",2,"Local",1,"3",12576513,"31",6
"839",100,"NORTH","AVE",6,"",7,4,3,516,18,"4/14/2016",1988,"O",2,"Local",1,"3",12581018,"28",7
"840",100,"NORTHCLIFFE","RD",5,"",6,3,5,375,NA,"4/14/2016",1985,"O",2,"Local",1,"3",12581007,"31",6
"841",100,"NORTON","AVE",6,"",6,3,4,325,26,"5/15/2016",1985,"O",2,"Local",1,"3",12581044,"31",6
"842",100,"NORWOOD","AVE",6,"",6,3,4,582,26,"4/14/2016",1987,"O",2,"Local",1,"3",12581092,"29",6
"843",100,"NOTTINGHAM","RD",5,"",4,3,2,595,29,"5/14/2016",1985,"O",2,"MA",3,"4",13001967,"31",4
"844",100,"NOTTINGHAM","RD",5,"",4,3,2,595,29,"5/14/2016",1985,"O",2,"MA",3,"4",12578420,"31",4
"845",100,"OAK","PL",1,"",4,2,2,317,25,"4/14/2016",1985,"F",3,"Local",1,"6",12578288,"31",4
"846",100,"OAK","ST",3,"",5,2,2,990,30,"4/14/2016",1999,"F",3,"CO",2,"6",12578248,"17",4
"847",100,"OAK","ST",3,"",5,2,2,990,30,"4/14/2016",1999,"F",3,"CO",2,"6",12578279,"17",4
"848",100,"OAK","ST",3,"",5,2,2,990,30,"4/14/2016",1999,"F",3,"CO",2,"6",13011838,"17",4
"849",100,"OAKDALE","DR",4,"",8,3,5,555,27,"4/15/2016",2004,"O",2,"Local",1,"3",12571769,"12",7
"850",100,"OAKWOOD","AVE",6,"",4,3,2,363,34,"4/15/2016",1999,"F",3,"Local",1,"6",12577402,"17",5
"851",100,"OBERST","ST",3,"",4,3,2,370,19,"4/14/2016",1985,"O",2,"Local",1,"3",12580067,"31",5
"852",100,"OLIVE","ST",3,"",5,2,3,528,32,"4/15/2016",1985,"O",2,"Local",1,"3",12572806,"31",5
"853",100,"ONONDAGA","AVE",6,"",4,2,4,843,30,"3/14/2016",1999,"F",3,"MA",3,"6",12573252,"17",5
"854",100,"ONONDAGA","AVE",6,"",4,2,4,843,30,"3/14/2016",1999,"F",3,"MA",3,"6",13020744,"17",5
"855",100,"ONONDAGA","AVE",6,"",4,2,4,843,30,"3/14/2016",1999,"F",3,"MA",3,"6",13020743,"17",5
"856",100,"ONONDAGA","ST",3,"E",5,3,3,522,40,"4/15/2016",1985,"F",3,"Local",1,"6",12577653,"31",5
"857",100,"ONONDAGA","ST",3,"W",10,5,5,456,58,"4/14/2016",2013,"F",3,"MA",3,"6",12573696,"3",10
"858",100,"ORLANDO","AVE",6,"",8,5,3,695,28,"5/14/2016",2009,"O",2,"Local",1,"3",12576606,"7",8
"859",100,"ORWOOD","PL",1,"",6,3,4,317,25,"4/15/2016",2002,"O",2,"Local",1,"3",12580689,"14",6
"860",100,"OSTRANDER","AVE",6,"E",5,3,3,370,24,"6/15/2016",1985,"F",3,"Local",1,"6",12576767,"31",6
"861",100,"OSTRANDER","AVE",6,"W",6,4,2,996,24,"6/15/2016",1985,"F",3,"Local",1,"6",12576762,"31",6
"862",100,"OSTROM","AVE",6,"",6,3,3,300,28,"4/14/2016",2004,"F",3,"Local",1,"6",12578149,"12",6
"863",100,"OSTROM","PL",1,"",1,1,1,792,28,"4/14/2016",1981,"F",3,"Local",1,"6",12577562,"35",2
"864",100,"OSWEGO","BLVD",10,"",5,2,3,264,56,"4/15/2016",2001,"F",3,"Local",1,"6",12577858,"15",4
"865",100,"OSWEGO","ST",3,"",8,5,3,300,36,"4/15/2016",2006,"F",3,"Local",1,"6",12573620,"10",8
"866",100,"OTISCO","ST",3,"",5,3,2,273,30,"6/14/2016",1999,"F",3,"Local",1,"6",13002376,"17",5
"867",100,"OTTO","ST",3,"",5,3,3,405,16,"6/15/2016",2004,"O",2,"Local",1,"3",12576634,"12",6
"868",100,"OXFORD","ST",3,"",3,2,2,396,25,"5/14/2016",1985,"F",3,"Local",1,"6",12573334,"31",4
"869",100,"PACIFIC","AVE",6,"",8,4,5,153,21,"4/15/2016",1999,"O",2,"Local",1,"3",12576692,"17",8
"870",100,"PALMER","AVE",6,"",6,4,3,879,27,"3/14/2016",2005,"F",3,"Local",1,"6",12573262,"11",7
"871",100,"PALMER","LN",8,"",2,2,3,116,24,"4/15/2016",1999,"O",2,"Local",1,"3",12571899,"17",4
"872",100,"PARK","AVE",6,"",6,3,3,333,34,"4/14/2016",1999,"F",3,"Local",1,"6",12573863,"17",6
"873",100,"PARK","ST",3,"",5,3,2,309,30,"4/14/2016",1999,"F",3,"CO",2,"6",12580340,"17",5
"874",100,"PARKSIDE","AVE",6,"",6,3,4,1056,25,"3/14/2016",2005,"F",3,"Local",1,"6",12573128,"11",7
"875",100,"PARKVIEW","AVE",6,"",6,3,3,264,24,"3/14/2016",1999,"O",2,"Local",1,"3",12573130,"17",6
"876",100,"PARKWAY","DR",4,"",5,3,3,972,25,"4/14/2016",2008,"F",3,"Local",1,"6",12572059,"8",5
"877",100,"PARKWAY","DR",4,"",5,3,3,972,25,"4/14/2016",2008,"F",3,"Local",1,"6",12572122,"8",5
"878",100,"PARRISH","LN",8,"",5,3,1,345,28,"6/15/2016",1999,"O",2,"Local",1,"3",12564395,"17",4
"879",100,"PASTIME","DR",4,"",6,2,5,475,25,"4/15/2016",2002,"O",2,"Local",1,"3",12575279,"14",6
"880",100,"PATTISON","ST",3,"",6,4,2,312,27,"4/14/2016",1999,"F",3,"Local",1,"6",12580365,"17",6
"881",100,"PATTISON","ST",3,"",6,4,2,312,27,"4/14/2016",1999,"F",3,"Local",1,"6",12580334,"17",6
"882",100,"PAUL","AVE",6,"",5,2,3,990,25,"4/14/2016",1999,"F",3,"Local",1,"6",12580520,"17",5
"883",100,"PEAT","ST",3,"",6,3,3,363,36,"4/15/2016",1989,"O",2,"Local",1,"3",12578786,"27",6
"884",100,"PEAT","ST",3,"",6,3,3,363,36,"4/15/2016",1989,"O",2,"Local",1,"3",12578784,"27",6
"885",100,"PECK","AVE",6,"",5,2,4,1320,25,"4/14/2016",1985,"F",3,"Local",1,"6",12580519,"31",4
"886",100,"PENNSYLVANIA","AVE",6,"",4,3,3,528,16,"4/14/2016",1989,"O",2,"Local",1,"3",12575502,"27",6
"887",100,"PERSHING","AVE",6,"",6,3,4,370,28,"4/15/2016",1999,"F",3,"Local",1,"6",13012410,"17",6
"888",100,"PERSHING","AVE",6,"",6,3,4,370,28,"4/15/2016",1999,"F",3,"Local",1,"6",12580633,"17",6
"889",100,"PETERS","ST",3,"",8,4,5,686,33,"4/15/2016",2002,"O",2,"Local",1,"3",12580055,"14",8
"890",100,"PHARIS","ST",3,"",6,3,3,568,30,"6/14/2016",1985,"O",2,"Local",1,"3",12572850,"31",6
"891",100,"PHELPS","PL",1,"",6,3,5,242,32,"6/15/2016",1999,"O",2,"Local",1,"3",12576559,"17",6
"892",100,"PHILLIPS","RD",5,"",4,2,3,474,31,"5/14/2016",1985,"O",2,"Local",1,"3",12578939,"31",4
"893",100,"PIERCE","ST",3,"",6,3,3,487,22,"4/15/2016",1999,"O",2,"Local",1,"3",12576704,"17",6
"894",100,"PINE","ST",3,"",7,3,4,315,30,"5/15/2016",1999,"F",3,"Local",1,"6",12578256,"17",6
"895",100,"PINE","ST",3,"",7,3,4,315,30,"5/15/2016",1999,"F",3,"Local",1,"6",12578251,"17",6
"896",100,"PLEASANT","AVE",6,"E",3,3,1,137,25,"6/15/2016",1999,"F",3,"Local",1,"6",12576845,"17",4
"897",100,"PLEASANT","AVE",6,"W",5,3,2,990,27,"6/15/2016",1999,"F",3,"Local",1,"6",12576840,"17",5
"898",100,"PLEASANTVIEW","AVE",6,"",6,3,3,333,27,"4/15/2016",1999,"O",2,"Local",1,"3",12580480,"17",6
"899",100,"PLUM","ST",3,"",5,2,3,681,30,"4/15/2016",1999,"F",3,"Local",1,"6",12573784,"17",5
"900",100,"PLUM","ST",3,"",5,2,3,681,30,"4/15/2016",1999,"F",3,"Local",1,"6",12573776,"17",5
"901",100,"PLUM","ST",3,"",5,2,3,681,30,"4/15/2016",1999,"F",3,"Local",1,"6",12573775,"17",5
"902",100,"PLUM","ST",3,"",5,2,3,681,30,"4/15/2016",1999,"F",3,"Local",1,"6",13010443,"17",5
"903",100,"PLYMOUTH","DR",4,"",5,2,3,840,23,"4/14/2016",1989,"O",2,"Local",1,"3",12581231,"27",5
"904",100,"POLK","ST",3,"",7,3,4,955,28,"5/14/2016",1999,"O",2,"Local",1,"3",12579022,"17",6
"905",100,"POND","LN",8,"",6,3,4,422,21,"4/15/2016",1985,"O",2,"Local",1,"6",12580151,"31",6
"906",100,"POND","ST",3,"",8,4,5,312,30,"4/14/2016",1999,"F",3,"CO",2,"6",12575185,"17",8
"907",100,"PROSPECT","AVE",6,"",9,5,5,312,44,"4/14/2016",2011,"F",3,"Local",1,"6",12577953,"5",9
"908",100,"PULASKI","ST",3,"",7,4,4,480,36,"4/15/2016",1999,"F",3,"Local",1,"6",12574996,"17",7
"909",100,"PUTNAM","ST",3,"",6,4,2,807,30,"3/15/2016",2002,"F",3,"Local",1,"6",12573243,"14",6
"910",100,"PUTNAM","ST",3,"",6,4,2,807,30,"3/15/2016",2002,"F",3,"Local",1,"6",12573079,"14",6
"911",100,"RADCLIFFE","RD",5,"",7,3,4,156,24,"6/15/2016",1985,"O",2,"Local",1,"3",12579584,"31",6
"912",100,"RAMSEY","AVE",6,"",5,2,2,683,31,"6/15/2016",2004,"O",2,"Local",1,"3",12578565,"12",4
"913",100,"RAMSEY","AVE",6,"",5,2,2,683,31,"6/15/2016",2004,"O",2,"Local",1,"3",13011005,"12",4
"914",100,"RANDALL","AVE",6,"",3,3,1,792,26,"6/14/2016",1985,"F",3,"Local",1,"6",12572117,"31",4
"915",100,"RANN","AVE",6,"",6,3,5,264,NA,"6/14/2016",1999,"O",2,"Local",1,"3",12572837,"17",6
"916",100,"RAYMOND","AVE",6,"",6,3,4,440,27,"4/15/2016",1985,"O",2,"Local",1,"3",12572082,"31",6
"917",100,"RAYNOR","AVE",6,"E",6,4,2,276,NA,"5/14/2016",1985,"F",3,"Local",1,"6",12577345,"31",6
"918",100,"REDFIELD","PL",1,"",4,3,1,635,24,"4/14/2016",1985,"F",3,"Local",1,"6",12577624,"31",4
"919",100,"REED","AVE",6,"",5,4,2,1030,25,"4/14/2016",1999,"O",2,"Local",1,"3",12572914,"17",6
"920",100,"REMINGTON","AVE",6,"",7,4,4,1637,27,"6/15/2016",2006,"O",2,"Local",1,"3",12576952,"10",8
"921",100,"RICH","ST",3,"",9,5,5,504,28,"10/13/2016",2012,"F",3,"Local",1,"6",12573272,"4",9
"922",100,"RICH","ST",3,"",9,5,5,504,28,"10/13/2016",2012,"F",3,"Local",1,"6",12573271,"4",9
"923",100,"RICHARD","RD",5,"",7,3,5,528,25,"3/15/2016",2004,"O",2,"Local",1,"3",12572175,"12",7
"924",100,"RICHARDSON","AVE",6,"",6,3,3,559,27,"6/14/2016",1985,"O",2,"Local",1,"3",12572096,"31",6
"925",100,"RICHFIELD","AVE",6,"",5,3,2,1137,28,"6/15/2016",1999,"O",2,"Local",1,"3",12564409,"17",5
"926",100,"RIDER","AVE",6,"",5,3,3,1005,24,"3/15/2016",1999,"O",2,"Local",1,"3",12572924,"17",6
"927",100,"RIDGEWAY","AVE",6,"",6,3,4,1293,27,"5/14/2016",2001,"O",2,"Local",1,"3",12578832,"15",6
"928",100,"RIDGEWOOD","DR",4,"",6,3,4,985,23,"4/14/2016",1985,"O",2,"Local",1,"3",12581284,"31",6
"929",100,"RIDGEWOOD","DR",4,"",6,3,4,985,23,"4/14/2016",1985,"O",2,"Local",1,"3",12581283,"31",6
"930",100,"RIGI","AVE",6,"",4,2,2,1250,24,"4/14/2016",1989,"F",3,"Local",1,"6",12581109,"27",4
"931",100,"RILL","AVE",6,"",6,4,2,275,24,"4/15/2016",1985,"O",2,"Local",1,"3",12576707,"31",6
"932",100,"RIVERDALE","DR",4,"",8,3,5,388,27,"4/15/2016",2004,"O",2,"Local",1,"3",12571740,"12",7
"933",100,"RIVOLI","AVE",6,"",6,2,4,280,NA,"4/14/2016",2005,"O",2,"Local",1,"3",12580778,"11",6
"934",100,"ROBERT","DR",4,"",4,2,3,500,24,"3/15/2016",2004,"O",2,"Local",1,"3",12577498,"12",4
"935",100,"ROBERTS","AVE",6,"",5,2,3,495,34,"4/14/2016",2001,"F",3,"Local",1,"6",12572988,"15",5
"936",100,"ROBERTS","AVE",6,"",5,2,3,495,34,"4/14/2016",2001,"F",3,"Local",1,"6",12572986,"15",5
"937",100,"ROBINEAU","RD",5,"",4,2,3,1092,28,"4/14/2016",2002,"F",3,"Local",1,"6",12572948,"14",4
"938",100,"ROBINEAU","RD",5,"",4,2,3,1092,28,"4/14/2016",2002,"F",3,"Local",1,"6",12572944,"14",4
"939",100,"ROBINSON","ST",3,"",4,2,3,588,30,"4/14/2016",2002,"F",3,"Local",1,"6",12580363,"14",4
"940",100,"ROBINSON","ST",3,"",4,2,3,588,30,"4/14/2016",2002,"F",3,"Local",1,"6",13001361,"14",4
"941",100,"ROCKFORD","DR",4,"",6,3,4,297,25,"5/14/2016",2001,"O",2,"Local",1,"3",12578657,"15",6
"942",100,"ROCKLAND","AVE",6,"",6,4,2,350,20,"3/15/2016",1999,"O",2,"Local",1,"3",12572146,"17",6
"943",100,"ROCKWOOD","PL",1,"",6,2,5,402,28,"4/14/2016",1985,"O",2,"Local",1,"3",12571633,"31",6
"944",100,"ROCKWOOD","PL",1,"",6,2,5,402,28,"4/14/2016",1985,"O",2,"Local",1,"3",13002124,"31",6
"945",100,"ROCKWOOD","RD",5,"",7,3,5,441,28,"4/14/2016",2002,"O",2,"Local",1,"3",12571629,"14",7
"946",100,"RONEY","LN",8,"",4,2,2,739,24,"5/14/2016",1985,"F",3,"Local",1,"4",13028621,"31",4
"947",100,"RONEY","LN",8,"",4,2,2,739,24,"5/14/2016",1985,"F",3,"Local",1,"4",13017661,"31",4
"948",100,"RONEY","LN",8,"",4,2,2,739,24,"5/14/2016",1985,"F",3,"Local",1,"4",12576895,"31",4
"949",100,"RONEY","LN",8,"",4,2,2,739,24,"5/14/2016",1985,"F",3,"Local",1,"4",13017662,"31",4
"950",100,"RONEY","LN",8,"",4,2,2,739,24,"5/14/2016",1985,"F",3,"Local",1,"4",13028622,"31",4
"951",100,"RONEY","LN",8,"",4,2,2,739,24,"5/14/2016",1985,"F",3,"Local",1,"4",12576893,"31",4
"952",100,"RONEY","LN",8,"",4,2,2,739,24,"5/14/2016",1985,"F",3,"Local",1,"4",12576894,"31",4
"953",100,"RONEY","RD",5,"",6,3,4,492,25,"6/15/2016",1999,"O",2,"Local",1,"3",12576610,"17",6
"954",100,"ROOSEVELT","AVE",6,"",3,2,4,495,25,"6/15/2016",2004,"F",3,"Local",1,"6",12578484,"12",6
"955",100,"ROSE","AVE",6,"",3,2,1,528,20,"5/14/2016",1981,"F",3,"Local",1,"6",12577364,"35",3
"956",100,"ROSEMONT","DR",4,"",7,3,5,405,24,"5/14/2016",2000,"O",2,"Local",1,"3",12576508,"16",7
"957",100,"ROSEWOOD","ST",3,"",7,4,4,345,33,"4/14/2016",1985,"O",2,"Local",1,"3",12580072,"31",7
"958",100,"ROSEWOOD","ST",3,"",7,4,4,345,33,"4/14/2016",1985,"O",2,"Local",1,"3",12580071,"31",7
"959",100,"ROSS","PARK",12,"",4,2,2,1800,32,"4/14/2016",1999,"F",3,"Local",1,"6",12580574,"17",4
"960",100,"ROWLAND","ST",3,"",7,4,4,273,32,"4/14/2016",1985,"O",2,"Local",1,"3",12573073,"31",7
"961",100,"ROXBURY","RD",5,"",3,2,1,702,21,"4/14/2016",1985,"O",2,"Local",1,"3",12581235,"31",3
"962",100,"ROXBURY","RD",5,"",3,2,1,702,21,"4/14/2016",1985,"O",2,"Local",1,"3",13012246,"31",3
"963",100,"ROYCROFT","RD",5,"",8,4,4,211,NA,"12/1/1996",1985,"O",2,"Local",1,"3",12579586,"11",7
"964",100,"RUGBY","RD",5,"",7,4,4,936,24,"4/14/2016",2001,"F",3,"Local",1,"6",12580513,"15",7
"965",100,"RUSKIN","AVE",6,"",6,2,4,845,28,"3/15/2016",2002,"F",3,"Local",1,"6",12573146,"14",5
"966",100,"RUTH","AVE",6,"",7,3,3,1003,16,"3/15/2016",2002,"O",2,"Local",1,"3",12576979,"14",6
"967",100,"SABINE","ST",3,"",5,3,2,730,27,"3/15/2016",1999,"F",3,"Local",1,"6",12573288,"17",5
"968",100,"SABINE","ST",3,"",5,3,2,730,27,"3/15/2016",1999,"F",3,"Local",1,"6",12573284,"17",5
"969",100,"SACKETT","ST",3,"",6,3,3,333,24,"4/15/2016",1985,"F",3,"Local",1,"6",12573524,"31",5
"970",100,"SAILE","ST",3,"",5,2,4,280,26,"4/14/2016",2001,"O",2,"Local",1,"3",12580275,"15",5
"971",100,"SALINA","ST",3,"N",5,3,2,366,60,"4/14/2016",1989,"F",3,"MA",3,"6",12573893,"27",5
"972",100,"SALINA","ST",3,"N",5,3,2,366,60,"4/14/2016",1989,"F",3,"MA",3,"6",12577845,"27",5
"973",100,"SALINA","ST",3,"S",5,3,3,456,56,"4/14/2016",1988,"F",3,"Local",1,"6",12573891,"28",6
"974",100,"SALINA","ST",3,"S",5,3,3,456,56,"4/14/2016",1988,"F",3,"Local",1,"6",12573887,"28",6
"975",100,"SALISBURY","RD",5,"",7,4,4,1550,29,"4/15/2016",1999,"O",2,"CO",2,"3",12572689,"17",7
"976",100,"SALT","ST",3,"",5,2,3,792,21,"4/14/2016",1999,"F",3,"Local",1,"6",12573974,"17",5
"977",100,"SALT SPRINGS","RD",5,"",8,4,4,223,25,"6/15/2016",2010,"F",3,"MA",3,"6",12578701,"6",8
"978",100,"SAND","ST",3,"",5,2,3,415,20,"4/14/2016",1999,"F",3,"Local",1,"6",12573786,"17",5
"979",100,"SARAH LOGUEN","ST",3,"",6,3,3,500,36,"4/14/2016",1985,"F",3,"Local",1,"6",12577747,"31",5
"980",100,"SCHILLER","AVE",6,"",4,2,1,742,24,"5/15/2016",1985,"O",2,"Local",1,"3",12580282,"31",3
"981",100,"SCHNEIDER","ST",3,"",4,2,2,581,16,"4/14/2016",1987,"F",3,"Local",1,"6",12580099,"29",4
"982",100,"SCHOECK","AVE",6,"",6,2,4,514,30,"4/14/2016",2001,"O",2,"Local",1,"3",12580471,"15",5
"983",100,"SCHULER","ST",3,"",7,3,4,586,29,"4/15/2016",2004,"O",2,"Local",1,"3",12580381,"12",6
"984",100,"SCOTT","AVE",6,"",7,4,4,510,28,"6/15/2016",2002,"F",3,"Local",1,"6",13011000,"14",7
"985",100,"SCOTT","AVE",6,"",7,4,4,510,28,"6/15/2016",2002,"F",3,"Local",1,"6",12578729,"14",7
"986",100,"SCOTT","AVE",6,"",7,4,4,510,28,"6/15/2016",2002,"F",3,"Local",1,"6",12578725,"14",7
"987",100,"SCOTTHOLM","BLVD",10,"",6,3,3,414,30,"6/15/2016",1999,"F",3,"Local",1,"6",13012520,"17",5
"988",100,"SCOTTHOLM","BLVD",10,"",6,3,3,414,30,"6/15/2016",1999,"F",3,"Local",1,"6",13010998,"17",5
"989",100,"SCOTTHOLM","BLVD",10,"",6,3,3,414,30,"6/15/2016",1999,"F",3,"Local",1,"6",13010997,"17",5
"990",100,"SCOTTHOLM","TER",2,"",3,2,2,735,27,"5/14/2016",1999,"F",3,"Local",1,"6",13010996,"17",4
"991",100,"SCOVILLE","AVE",6,"",6,3,4,309,28,"5/15/2016",1999,"O",2,"Local",1,"6",12580257,"17",6
"992",100,"SEARLWYN","RD",5,"",7,3,5,1046,22,"6/15/2016",1985,"O",2,"Local",1,"3",12564412,"31",6
"993",100,"SEDGWICK","DR",4,"",7,3,4,550,40,"5/15/2016",1985,"F",3,"Local",1,"6",12580358,"31",6
"994",100,"SEDGWICK","DR",4,"",7,3,4,550,40,"5/15/2016",1985,"F",3,"Local",1,"6",13010277,"31",6
"995",100,"SEDGWICK","RD",5,"",6,3,4,612,31,"5/15/2016",2000,"F",3,"Local",1,"3",13010290,"16",6
"996",100,"SEDGWICK","RD",5,"",6,3,4,612,31,"5/15/2016",2000,"F",3,"Local",1,"3",12580455,"16",6
"997",100,"SEDGWICK","ST",3,"",8,4,4,588,30,"4/15/2016",2004,"F",3,"Local",1,"4",12580332,"12",7
"998",100,"SEDGWICK","ST",3,"",8,4,4,588,30,"4/15/2016",2004,"F",3,"Local",1,"4",12580330,"12",7
"999",100,"SEELEY","AVE",6,"",6,3,2,761,24,"5/14/2016",2000,"O",2,"Local",1,"3",12576578,"16",5
"1000",100,"SENECA","DR",4,"",4,3,2,428,24,"6/15/2016",1987,"O",2,"Local",1,"3",12576645,"29",5
"1001",100,"SENECA","PL",1,"",7,3,4,200,12,"4/15/2016",1999,"O",2,"Local",1,"3",12571728,"17",6
"1002",100,"SENECA","ST",3,"",3,1,2,315,28,"4/15/2016",1999,"F",3,"Local",1,"6",12573616,"17",3
"1003",100,"SEVENTH NORTH","ST",3,"",4,2,2,723,31,"4/15/2016",2001,"F",3,"MA",3,"6",12580568,"15",4
"1004",100,"SEVENTH NORTH","ST",3,"",4,2,2,723,31,"4/15/2016",2001,"F",3,"MA",3,"6",12580577,"15",4
"1005",100,"SEWARD","ST",3,"",6,3,4,385,27,"4/14/2016",1999,"F",3,"Local",1,"6",12580027,"17",6
"1006",100,"SEYMOUR","ST",3,"",4,3,1,NA,30,"4/14/2016",1999,"F",3,"Local",1,"6",12573649,"17",4
"1007",100,"SEYMOUR","ST",3,"",4,3,1,NA,30,"4/14/2016",1999,"F",3,"Local",1,"6",12573670,"17",4
"1008",100,"SHARON","DR",4,"",7,3,5,528,24,"4/14/2016",2002,"O",2,"Local",1,"3",12572263,"14",7
"1009",100,"SHELBOURNE","PL",1,"",8,4,5,211,24,"3/14/2016",1985,"O",2,"Local",1,"3",12572050,"31",7
"1010",100,"SHELDON","AVE",6,"",6,3,4,507,26,"6/15/2016",1985,"O",2,"Local",1,"3",12576716,"31",6
"1011",100,"SHERBOURNE","RD",5,"",6,2,4,459,28,"6/15/2016",2004,"O",2,"Local",1,"3",12578456,"12",5
"1012",100,"SHERIDAN","DR",4,"",6,3,3,422,17,"4/14/2016",1999,"O",2,"Local",1,"3",12573292,"17",6
