block,streetName,streetType,stretTypeNum,streetDirection,overall,crack,patch,length,width,dateRated,dateLastOverlay,flushOil,classnum,flushOilNum,class,pavement,streetID,NumofYrs
100,TEALL,AVE,6,,7,4,3,431,42,12/1/1999,1985,,4,1,PA,6,12578313,14
100,TEALL,AVE,6,,7,4,3,431,42,12/1/1999,1985,,4,1,PA,6,12578314,14
100,TEJAH,AVE,6,,6,3,4,1848,24,12/1/1999,1987,,1,1,Local,3,12576932,12
100,TEMPLE,PL,2,,7,3,4,550,18,12/1/1999,1985,,1,1,Local,3,12572060,14
100,TENNYSON,AVE,6,,10,5,5,477,24,12/1/1999,1999,,1,1,Local,6,12573403,0
100,TERRACE,RD,5,,3,2,2,776,25,12/1/1999,1988,,1,1,Local,3,13011308,11
100,TERRACE,RD,5,,3,2,2,776,25,12/1/1999,1988,,1,1,Local,3,12577538,11
100,TERRACE,RD,5,,3,2,2,776,25,12/1/1999,1988,,1,1,Local,3,12577535,11
100,TEX SIMONE,DR,4,,8,4,5,727,28,12/1/1998,1999,,1,1,Local,3,13001311,-1
100,THAYER,ST,3,,8,4,4,338,26,12/1/1999,1989,O,1,2,Local,3,12576918,10
100,THAYER,ST,3,,8,4,4,338,26,12/1/1999,1989,O,1,2,Local,3,12576919,10
100,THIRD,AVE,6,,6,2,4,316.8,28,12/1/1999,1985,,1,1,Local,3,12580269,14
100,THURBER,ST,3,,7,3,4,2600,28,12/1/1999,1989,,2,1,CO,3,12576867,10
100,THURLOW,DR,4,,8,5,5,1042,26,12/1/1998,1999,O,1,2,Local,3,12576545,-1
100,TIOGA,ST,3,,6,3,3,1320,27,2/1/2000,1999,,1,1,Local,3,12573629,1
100,TOWNSEND,PL,2,,8,4,5,528,16,1/1/2000,1999,,1,1,Local,6,12580014,1
100,TOWNSEND,ST,3,N,8,4,4,568,35,12/1/1998,1999,,1,1,Local,6,12577895,-1
100,TOWNSEND,ST,3,S,7,3,4,950,60,3/1/2000,1999,,2,1,CO,6,12577885,1
100,TOWNSEND,ST,3,S,7,3,4,950,60,3/1/2000,1999,,2,1,CO,6,12577891,1
100,TRACY,ST,3,,8,4,4,2692.8,,3/1/2000,1999,,1,1,Local,6,12573841,1
100,TRINITY,PL,2,,4,2,2,513,25,12/1/1999,1985,,1,1,Local,6,12577638,14
100,TULLY,ST,3,,5,2,3,2376,30,2/1/2000,1985,,1,1,Local,6,12573709,15
100,TURTLE,ST,3,,5,3,3,5438.4,27,3/1/2000,1985,,1,1,Local,6,12575210,15
100,TWIN HILLS,DR,4,,6,3,4,1742.4,36,12/1/1999,1985,,1,1,Local,3,12572938,14
100,TYSON,PL,2,,7,4,4,1360,27,12/1/1999,1988,,1,1,Local,3,12581041,11
100,UNION,AVE,6,,4,2,2,365,30,2/1/2000,1985,,1,1,Local,6,12577962,15
100,UNIVERSITY,AVE,6,,7,3,4,1100,34,3/1/2000,1986,,1,1,Local,6,12578228,14
100,UNIVERSITY,AVE,6,,7,3,4,1100,34,3/1/2000,1986,,1,1,Local,6,12578232,14
100,UNIVERSITY,AVE,6,,7,3,4,1100,34,3/1/2000,1986,,1,1,Local,6,12578231,14
100,UNIVERSITY,PL,2,,SU jurisdiction,iction,0,900,32.5,11/1/1993,1985,,1,1,Local,6,12577491,8
100,UPLAND,RD,5,,7,4,4,633.6,27,12/1/1999,1999,,1,1,Local,6,12572910,0
100,VALE,ST,3,,7,4,4,586,23.5,12/1/1998,1999,O,1,2,Local,3,12571972,-1
100,VALLEY,DR,4,,7,3,4,513,35,12/1/1999,1989,,3,1,MA,3,12572013,10
100,VALLEY VIEW,DR,4,,8,4,5,929,27,12/1/1999,1999,O,1,2,Local,3,12571923,0
100,VAN RENSSELAER,ST,3,,10,5,5,667,27,12/1/1998,1999,,1,1,Local,6,12573754,-1
100,VAN RENSSELAER,ST,3,,10,5,5,667,27,12/1/1998,1999,,1,1,Local,6,12573756,-1
100,VAN RENSSELAER,ST,3,,10,5,5,667,27,12/1/1998,1999,,1,1,Local,6,13002373,-1
100,VANN,ST,3,,4,2,2,550,27,10/1/1999,1985,,1,1,Local,6,12578363,14
100,VELASKO,RD,5,,6,3,4,1000,36,12/1/1999,1985,,3,1,MA,4,12572415,14
100,VICTORIA,PL,2,,7,4,3,,25,12/1/1999,1985,,1,1,Local,6,12578517,14
100,VIEAU,DR,4,,6,2,4,580.8,24,12/1/1999,1999,,1,1,Local,3,12572904,0
100,VIEAU,DR,4,,6,2,4,580.8,24,12/1/1999,1999,,1,1,Local,3,12572905,0
100,VILLAGE,DR,4,,3,1,2,2164.8,33,12/1/1998,1985,,1,1,Local,3,13018691,13
100,VILLAGE,DR,4,,3,1,2,2164.8,33,12/1/1998,1985,,1,1,Local,3,12581023,13
100,VILLAGE,DR,4,,3,1,2,2164.8,33,12/1/1998,1985,,1,1,Local,3,12581025,13
100,VINCENT,ST,3,,10,5,5,700,23,12/1/1998,1999,,1,1,Local,3,12576969,-1
100,VINCENT,ST,3,,10,5,5,700,23,12/1/1998,1999,,1,1,Local,3,12576967,-1
100,VINCENT,ST,3,,10,5,5,700,23,12/1/1998,1999,,1,1,Local,3,12576966,-1
100,WADSWORTH,ST,3,,7,4,4,660,31,12/1/1998,1999,,1,1,Local,6,12580294,-1
100,WAINWRIGHT,AVE,6,,7,3,4,1900.8,23,1/1/2000,1989,,1,1,Local,3,12580768,11
100,WAITE,AVE,6,,8,5,4,369.6,18,12/1/1998,1999,,1,1,Local,3,12573511,-1
100,WALL,ST,3,,8,4,5,250,24,2/1/2000,1999,,1,1,Local,3,12573455,1
100,WALNUT,AVE,6,,5,3,3,1530,30,12/1/1999,1985,,1,1,Local,6,12578238,14
100,WALNUT,AVE,6,,5,3,3,1530,30,12/1/1999,1985,,1,1,Local,6,12578235,14
100,WALNUT,AVE,6,,5,3,3,1530,30,12/1/1999,1985,,1,1,Local,6,12578239,14
100,WALNUT,PL,2,,4,3,2,1320,28,12/1/1999,1985,,1,1,Local,6,12578111,14
100,WALRATH,RD,5,,3,1,3,605,20,12/1/1998,1985,,1,1,Local,6,13012951,13
100,WALRATH,RD,5,,3,1,3,605,20,12/1/1998,1985,,1,1,Local,6,13017236,13
100,WALRATH,RD,5,,3,1,3,605,20,12/1/1998,1985,,1,1,Local,6,12576751,13
100,WALTER,DR,4,,7,4,3,317,24.5,12/1/1998,1999,,1,1,Local,3,12581244,-1
100,WALTON,ST,3,,4,3,3,520,35,12/1/1998,1985,,1,1,Local,6,12573743,13
100,WARHAM,ST,3,,5,2,3,440,27,12/1/1998,1985,,1,1,Local,6,12580273,13
100,WARNER,AVE,6,,6,3,3,400,27,12/1/1998,1999,,1,1,Local,6,12576833,-1
100,WARNER,CT,11,,8,4,5,0,0,12/1/1998,1999,,1,1,Local,3,13002300,-1
100,WARREN,ST,3,N,6,3,3,686.4,42,2/1/2000,1985,,1,1,Local,6,12577847,15
100,WARREN,ST,3,N,6,3,3,686.4,42,2/1/2000,1985,,1,1,Local,6,12577834,15
100,WARREN,ST,3,S,4,3,2,405,38,2/1/2000,1988,,1,1,Local,6,12577826,12
100,WARREN,ST,3,S,4,3,2,405,38,2/1/2000,1988,,1,1,Local,6,12577827,12
100,WARREN,ST,3,S,4,3,2,405,38,2/1/2000,1988,,1,1,Local,6,12577832,12
100,WARRINGTON,RD,5,E,7,4,4,890,22,12/1/1998,1985,O,1,2,Local,3,12576528,13
100,WARRINGTON,RD,5,W,6,4,3,476,25,12/1/1998,1985,O,1,2,Local,3,12576511,13
100,WASHINGTON,ST,3,E,6,3,3,540,0,2/1/2000,1985,,2,1,CO,6,12577822,15
100,WASHINGTON,ST,3,E,6,3,3,540,0,2/1/2000,1985,,2,1,CO,6,12577823,15
100,WASHINGTON,ST,3,W,7,3,4,2323.2,42,12/1/1998,1985,,2,1,CO,6,12573886,13
100,WATER,ST,3,E,5,2,3,2500,34,2/1/2000,1985,,2,1,CO,6,12577830,15
100,WATER,ST,3,E,5,2,3,2500,34,2/1/2000,1985,,2,1,CO,6,12577829,15
100,WATER,ST,3,W,5,3,3,,42,12/1/1998,1985,,2,1,CO,6,12573890,13
100,WAVERLY,AVE,6,,6,3,3,,30,12/1/1999,1985,,1,1,Local,,12577570,14
100,WAVERLY,AVE,6,,6,3,3,,30,12/1/1999,1985,,1,1,Local,,13001963,14
100,WAVERLY,AVE,6,,6,3,3,2376,30,12/1/1999,1985,,3,1,MA,,12577570,14
100,WAVERLY,AVE,6,,6,3,3,2376,30,12/1/1999,1985,,3,1,MA,,13001963,14
100,WAYNE,ST,3,,7,3,4,1058,27,12/1/1998,1999,,1,1,Local,3,12578066,-1
100,WELDON,AVE,6,,7,3,4,422.4,,12/1/1999,1989,,1,1,Local,3,12580612,10
100,WELLESLEY,RD,5,,6,4,3,1901,27,11/1/1999,1989,,1,1,Local,3,12571887,10
100,WELLINGTON,PL,2,,6,3,3,580.8,25,3/1/2000,1999,,1,1,Local,6,12577814,1
100,WENDELL,TER,1,,5,2,4,1100,24,12/1/1999,1986,,1,1,Local,6,12580456,13
100,WENTE,TER,1,,5,3,2,831,28.5,12/1/1999,1985,O,1,2,Local,3,12571928,14
100,WEST,ST,3,S,8,4,5,2900,60,12/1/1998,1999,,1,1,Local,6,13002308,-1
100,WEST,ST,3,S,8,4,5,2900,60,12/1/1998,1999,,1,1,Local,6,13002309,-1
100,WEST,ST,3,S,8,4,5,2900,60,12/1/1998,1999,,1,1,Local,6,13002310,-1
100,WESTCOTT,ST,3,,6,3,4,900,34,12/1/1998,1985,,2,1,CO,6,12578221,13
100,WESTCOTT,ST,3,,6,3,4,900,34,12/1/1998,1985,,2,1,CO,6,12578224,13
100,WESTMINSTER,AVE,6,,8,4,4,1320,25,12/1/1999,1999,,1,1,Local,6,13017687,0
100,WESTMINSTER,AVE,6,,8,4,4,1320,25,12/1/1999,1999,,1,1,Local,6,12577609,0
100,WESTMINSTER,AVE,6,,8,4,4,1320,25,12/1/1999,1999,,1,1,Local,6,13017686,0
100,WESTMORELAND,AVE,6,,8,4,4,2059,27,12/1/1999,1985,,1,1,Local,,12578788,14
100,WESTWOOD,RD,5,,8,4,5,1267.2,24,12/1/1999,1999,,1,1,Local,,12572270,0
100,WEYMOUTH,RD,5,,8,4,5,803,26.5,12/1/1999,1999,O,1,2,Local,3,12576532,0
100,WHEATON,RD,5,,8,5,4,1742.4,28,12/1/1999,1999,,1,1,Local,3,12580506,0
100,WHITE,ST,3,,6,4,2,792,30,3/1/2000,1989,,1,1,Local,6,12573273,11
100,WHITTIER,AVE,6,,8,5,4,3062.4,27,12/1/1998,1999,,1,1,Local,6,12573397,-1
100,WHITWELL,DR,4,,3,1,3,422.4,34,12/1/1999,1985,,1,1,Local,6,12580130,14
100,WILBUR,AVE,6,N,8,4,4,528,,12/1/1998,1985,,2,1,CO,6,12573407,13
100,WILBUR,AVE,6,S,8,4,5,176,41,12/1/1998,1985,,2,1,CO,,12573408,13
100,WILBUR,AVE,6,S,8,4,5,176,41,12/1/1998,1985,,2,1,CO,,12573406,13
100,WILKIE,PL,2,,5,2,3,315,23,12/1/1999,1985,,1,1,Local,3,12580280,14
100,WILKINSON,ST,3,,4,2,3,1500,30,2/1/2000,1985,,1,1,Local,6,12573774,15
100,WILL,AVE,6,,8,4,4,211.2,27,12/1/1999,1985,,1,1,Local,3,12572985,14
100,WILLIAMS,ST,3,,6,3,4,369.6,,12/1/1998,1985,,1,1,Local,3,12572870,13
100,WILLIAMS,ST,3,,6,3,4,369.6,,12/1/1998,1985,,1,1,Local,3,12572880,13
100,WILLIS,AVE,6,,6,3,4,515,25,2/1/2000,1985,,1,1,Local,6,12572725,15
100,WILLISTON,AVE,6,,4,2,2,264,28,1/1/2000,1985,,1,1,Local,6,12580267,15
100,WILLISTON,AVE,6,,4,2,2,264,28,1/1/2000,1985,,1,1,Local,6,12580219,15
100,WILLOW,ST,3,E,6,3,3,,,2/1/2000,1985,,1,1,Local,6,12577850,15
100,WILLUMAE,DR,4,,9,5,5,325,41,12/1/1999,1999,,1,1,Local,3,13012484,0
100,WILLUMAE,DR,4,,9,5,5,325,41,12/1/1999,1999,,1,1,Local,3,13012485,0
100,WILLUMAE,DR,4,,9,5,5,325,41,12/1/1999,1999,,1,1,Local,3,12580561,0
100,WILLUMAE,DR,4,,9,5,5,325,41,12/1/1999,1999,,1,1,Local,3,12580562,0
100,WILLUMAE,DR,4,,8,5,4,268,41,12/1/1999,1999,,1,1,Local,3,13012484,0
100,WILLUMAE,DR,4,,8,5,4,268,41,12/1/1999,1999,,1,1,Local,3,13012485,0
100,WILLUMAE,DR,4,,8,5,4,268,41,12/1/1999,1999,,1,1,Local,3,12580561,0
100,WILLUMAE,DR,4,,8,5,4,268,41,12/1/1999,1999,,1,1,Local,3,12580562,0
100,WILMORE,PL,2,,8,4,4,369.6,,12/1/1998,1989,,1,1,Local,3,12580687,9
100,WILMORE,PL,2,,8,4,4,369.6,,12/1/1998,1989,,1,1,Local,3,13018704,9
100,WILSON,PL,2,,5,3,2,292,31,12/1/1999,1985,,1,1,Local,3,12579564,14
100,WILSON,ST,3,,5,2,4,350,27,12/1/1999,1989,,1,1,Local,6,12580411,10
100,WIMAN,AVE,6,,5,2,3,1108.8,27,12/1/1998,1985,,1,1,Local,6,12571997,13
100,WINDSOR,PL,2,,5,2,4,580.8,27,12/1/1999,1999,,1,1,Local,6,12577536,0
100,WINKWORTH,PKWY,9,,8,4,4,897.6,23,12/1/1999,1999,,1,1,Local,3,12572281,0
100,WINTHROP,RD,5,,7,3,4,735,21,12/1/1999,1999,,1,1,Local,3,12581179,0
100,WOLCOTT,AVE,6,,7,3,4,2693,27,12/1/1999,1999,,1,1,Local,6,12572911,0
100,WOLCOTT,TER,1,,6,3,4,792,,12/1/1999,1985,,1,1,Local,3,12572888,14
100,WOLF,ST,3,,4,1,3,460,42,12/1/1998,1989,,1,1,Local,6,12575199,9
100,WOOD,AVE,6,,5,3,3,1109,25,12/1/1998,1985,,1,1,Local,6,12577233,13
100,WOODBINE,AVE,6,,5,2,3,4118,27,12/1/1999,1989,,1,1,Local,6,12581066,10
100,WOODLAND,AVE,6,,8,4,4,739,24,12/1/1998,1999,,1,1,Local,6,12577265,-1
100,WOODLAWN,TER,1,,5,2,3,772,26,12/1/1999,1985,,1,1,Local,3,12580488,14
100,WOODRUFF,AVE,6,,5,3,3,2323,27,12/1/1999,1985,,1,1,Local,3,12580262,14
100,WOODSIDE,DR,4,,5,2,4,1200,31,12/1/1999,1985,,1,1,Local,3,12578644,14
100,WORDEN,AVE,6,,8,4,4,686,27,1/1/2000,1999,,1,1,Local,6,12580293,1
100,WYOMING,ST,3,,4,2,2,325,25,2/1/2000,1985,,1,1,Local,6,12573638,15
1000,ACKERMAN,AVE,6,,7,3,4,675,27,12/1/1999,1999,,1,1,Local,6,12577537,0
1000,ADAMS,ST,3,E,8,4,5,616,30,2/1/2000,1999,,3,1,MA,6,12578100,1
1000,BALLANTYNE,RD,5,,8,4,5,240,30,12/1/1998,1999,O,1,2,Local,3,12571942,-1
1000,BELDEN,AVE,6,W,5,2,3,750,34,2/1/2000,1985,,1,1,Local,6,12573564,15
1000,BELLEVUE,AVE,6,,8,4,4,909,30,11/1/1999,1999,,2,1,CO,6,12573067,0
1000,BELLEVUE,AVE,6,,8,4,4,909,30,11/1/1999,1999,,2,1,CO,6,12573066,0
1000,BELLEVUE,AVE,6,,8,4,4,909,30,11/1/1999,1999,,2,1,CO,6,12573063,0
1000,BROAD,ST,3,,4,2,3,185,36,12/1/1999,1988,,2,1,CO,6,12578405,11
1000,BURNET,AVE,6,,6,3,3,264,34,12/1/1999,1999,,3,1,MA,6,12578333,0
1000,BUTTERNUT,ST,3,,6,4,3,,,12/1/1998,1985,,3,1,MA,6,12580111,13
1000,BUTTERNUT,ST,3,,6,4,3,,,12/1/1998,1985,,3,1,MA,6,13012404,13
1000,CALEB,AVE,6,,7,4,3,,,12/1/1998,1985,,1,1,Local,,13012211,13
1000,CALEB,AVE,6,,7,4,3,,,12/1/1998,1985,,1,1,Local,,12581125,13
1000,CANAL,ST,3,,8,4,5,,,12/1/1998,1985,,1,1,Local,,13001970,13
1000,CANNON,ST,3,,5,3,3,350,24,12/1/1999,1985,,1,1,Local,6,12576740,14
1000,CARBON,ST,3,,6,3,3,,,12/1/1999,1985,,1,1,Local,,12575303,14
1000,CLINTON,ST,3,S,7,4,3,917,30,12/1/1999,1985,,3,1,MA,,12577365,14
1000,COLVIN,ST,3,W,6,3,3,,,12/1/1999,1985,,3,1,MA,,12572139,14
1000,COURT,ST,3,,5,3,3,380,35,8/1/1999,1999,,3,1,MA,6,12575520,0
1000,CUMBERLAND,AVE,6,,7,4,4,790,26,12/1/1999,1985,,1,1,Local,3,12578374,14
1000,DANFORTH,ST,3,,4,1,3,350,30,12/1/1999,1985,,1,1,Local,6,12575330,14
1000,DANFORTH,ST,3,,4,1,3,350,30,12/1/1999,1985,,1,1,Local,6,12580554,14
1000,EMERSON,AVE,6,,8,5,4,,,3/1/2000,1999,,1,1,Local,,12574868,1
1000,ERIE,BLVD,10,E,6,3,3,,,12/1/1998,1985,,4,1,PA,,12578229,13
1000,EUCLID,AVE,6,,7,3,4,,39,12/1/1999,1985,,3,1,MA,6,12578507,14
1000,EUCLID,AVE,6,,7,3,4,,39,12/1/1999,1985,,3,1,MA,6,12578508,14
1000,FAYETTE,ST,3,E,6,3,3,600,,3/1/2000,1999,,3,1,MA,,12578135,1
1000,FIRST NORTH,ST,3,,6,3,3,,36,12/1/1998,1985,,1,1,Local,6,12575322,13
1000,GEDDES,ST,3,N,4,2,3,,,2/1/2000,1985,,1,1,Local,3,12575001,15
1000,GEDDES,ST,3,S,7,4,4,325,40,12/1/1998,1985,,3,1,MA,6,12573091,13
1000,GEDDES,ST,3,S,7,4,4,325,40,12/1/1998,1985,,3,1,MA,6,13028438,13
1000,GEDDES,ST,3,S,7,4,4,325,40,12/1/1998,1985,,3,1,MA,6,12573089,13
1000,GENESEE,ST,3,E,6,3,4,600,42,3/1/2000,1988,,4,1,PA,6,12578129,12
1000,GENESEE,ST,3,W,7,3,4,,,12/1/1998,1985,,4,1,PA,,12573559,13
1000,GLENCOVE,RD,5,,5,3,4,,29,12/1/1999,1985,,1,1,Local,3,13012237,14
1000,GLENCOVE,RD,5,,5,3,4,,29,12/1/1999,1985,,1,1,Local,3,12581155,14
1000,GLENCOVE,RD,5,,5,3,4,,29,12/1/1999,1985,,1,1,Local,3,13012236,14
1000,GLENWOOD,AVE,6,,5,3,3,1050,,12/1/1999,1985,,3,1,MA,6,12571832,14
1000,GRANT,BLVD,10,,8,4,5,330,35,12/1/1999,1985,,3,1,MA,,12580495,14
1000,HARRISON,ST,3,,5,3,3,590,30,12/1/1998,1985,,3,1,MA,6,12578109,13
1000,HARRISON,ST,3,,5,3,3,590,30,12/1/1998,1985,,3,1,MA,6,12578113,13
1000,HAWLEY,AVE,6,,7,3,4,295,,12/1/1999,1985,,1,1,Local,,12578298,14
1000,HAZELWOOD,AVE,6,,5,2,3,,,12/1/1999,1985,,1,1,Local,,12579011,14
1000,HIAWATHA,BLVD,10,E,7,3,4,,,11/1/1999,1985,,3,1,MA,,13020438,14
1000,HIAWATHA,BLVD,10,E,7,3,4,,,11/1/1999,1985,,3,1,MA,,12575597,14
1000,HIGHLAND,ST,3,,7,3,4,,,12/1/1998,1985,,1,1,Local,,12580239,13
1000,JAMES,ST,3,,5,3,2,,,12/1/1999,1985,,4,1,PA,,12580320,14
1000,JAMESVILLE,AVE,6,,6,3,3,540,,12/1/1999,1999,,2,1,CO,,13017201,0
1000,JAMESVILLE,AVE,6,,6,3,3,540,,12/1/1999,1999,,2,1,CO,,13012788,0
1000,LANCASTER,AVE,6,,8,4,4,,30,12/1/1999,1985,,1,1,Local,6,12577547,14
1000,LEMOYNE,AVE,6,,4,2,3,,,12/1/1999,1985,,1,1,Local,6,12575532,14
1000,LODI,ST,3,,8,4,4,,40,12/1/1999,1999,,3,1,MA,6,12580069,0
1000,MADISON,ST,3,,7,4,4,,30,12/1/1998,1987,,1,1,Local,,12578142,11
1000,MCBRIDE,ST,3,N,6,4,3,,,1/1/2000,1985,,1,1,Local,,12580013,15
1000,MCBRIDE,ST,3,S,10,5,5,885,30,12/1/1998,1999,,1,1,Local,,12577413,-1
1000,MEADOWBROOK,DR,4,,10,5,5,845,40,12/1/1999,1999,,3,1,MA,6,12578499,0
1000,MEADOWBROOK,DR,4,,10,5,5,845,40,12/1/1999,1999,,3,1,MA,6,13001942,0
1000,MEADOWBROOK,DR,4,,10,5,5,845,40,12/1/1999,1999,,3,1,MA,6,12578536,0
1000,MERTENS,AVE,6,,6,3,4,,25,12/1/1998,1985,,1,1,Local,,12580524,13
1000,MIDLAND,AVE,6,,8,5,4,,,12/1/1998,1999,,3,1,MA,,12573203,-1
1000,MILTON,AVE,6,,5,2,3,,35,12/1/1998,1985,,2,1,CO,6,12574859,13
1000,MONTGOMERY,ST,3,,2,3,1,1008,30,12/1/1998,1985,,1,1,Local,6,12577347,13
1000,NORTHCLIFFE,RD,5,,8,4,5,,,12/1/1998,1999,,1,1,Local,,12581222,-1
1000,OAK,ST,3,,5,2,3,475,35,12/1/1998,1985,,2,1,CO,6,12580247,13
1000,ONONDAGA,ST,3,W,5,3,3,,34,12/1/1999,1985,,3,1,MA,,12573242,14
1000,ONONDAGA,ST,3,W,5,3,3,,34,12/1/1999,1985,,3,1,MA,,13013131,14
1000,PARK,ST,3,,6,3,3,,34,1/1/2000,1985,,2,1,CO,6,12580051,15
1000,POND,ST,3,,9,5,5,623,27,12/1/1998,1999,,2,1,CO,6,12580223,-1
1000,POND,ST,3,,9,5,5,623,27,12/1/1998,1999,,2,1,CO,6,13028375,-1
1000,RUGBY,RD,5,,3,1,3,,,3/1/2000,1985,,1,1,Local,,12580441,15
1000,SALINA,ST,3,N,6,3,3,,70,12/1/1999,1985,,3,1,MA,,12575160,14
1000,SALINA,ST,3,S,8,4,4,,56,12/1/1999,1999,,1,1,Local,6,12577367,0
1000,SALINA,ST,3,S,8,4,4,,56,12/1/1999,1999,,1,1,Local,6,13002500,0
1000,SALT SPRINGS,RD,5,,10,5,5,,36,12/1/1999,1999,,3,1,MA,3,12578893,0
1000,SALT SPRINGS,RD,5,,10,5,5,,36,12/1/1999,1999,,3,1,MA,3,13028245,0
1000,SALT SPRINGS,RD,5,,10,5,5,,36,12/1/1999,1999,,3,1,MA,3,13017651,0
1000,SOUTH,AVE,6,,6,3,3,,34,12/1/1999,1999,,3,1,MA,6,12573181,0
1000,SOUTH,AVE,6,,6,3,3,,34,12/1/1999,1999,,3,1,MA,6,12573186,0
1000,SOUTH,AVE,6,,6,3,3,,34,12/1/1999,1999,,3,1,MA,6,13020281,0
1000,SPRING,ST,3,,4,2,2,495,27,12/1/1999,1985,,1,1,Local,6,12575319,14
1000,STATE,ST,3,N,6,3,3,,,3/1/2000,1999,,3,1,MA,,12575120,1
1000,STATE,ST,3,S,6,3,3,,45,12/1/1998,1985,,4,1,PA,,12577399,13
1000,STOLP,AVE,6,,6,3,3,,35,12/1/1999,1985,F,1,3,Local,6,13009832,14
1000,SUNNYCREST,RD,5,,5,2,4,,24,12/1/1998,1985,,1,1,Local,3,12581143,13
1000,SUNNYCREST,RD,5,,5,2,4,,24,12/1/1998,1985,,1,1,Local,3,12581142,13
1000,TALLMAN,ST,3,,7,4,3,,30,3/1/2000,1999,,2,1,CO,,12573266,1
1000,TALLMAN,ST,3,,7,4,3,,30,3/1/2000,1999,,2,1,CO,,12573267,1
1000,TEALL,AVE,6,,8,4,4,,30,12/1/1999,1999,,4,1,PA,,12580398,0
1000,TEALL,AVE,6,,8,4,4,,30,12/1/1999,1999,,4,1,PA,,12580400,0
1000,TOWNSEND,ST,3,N,10,5,5,506,30,12/1/1999,1999,,1,1,Local,6,12575173,0
1000,TURTLE,ST,3,,8,4,4,,27,11/1/1999,1999,,1,1,Local,3,12575526,0
1000,TURTLE,ST,3,,8,4,4,,27,11/1/1999,1999,,1,1,Local,3,13001391,0
1000,TYSON,PL,2,,6,3,3,,24,12/1/1999,1985,,1,1,Local,,12581257,14
1000,VALLEY,DR,4,,7,3,4,295,30,12/1/1999,1988,,3,1,MA,3,12571779,11
1000,VELASKO,RD,5,,8,4,4,,26,12/1/1999,1999,,3,1,MA,,12572312,0
1000,WADSWORTH,ST,3,,4,2,4,625,27,12/1/1999,1983,,2,1,CO,6,12580663,16
1000,WADSWORTH,ST,3,,4,2,4,625,27,12/1/1999,1983,,2,1,CO,6,12580616,16
1000,WATER,ST,3,E,5,3,3,,,3/1/2000,1985,,1,1,Local,,12578227,15
1000,WESTCOTT,ST,3,,7,3,4,,30,12/1/1998,1985,,2,1,CO,,12578392,13
1000,WESTMORELAND,AVE,6,,5,2,3,,27.5,12/1/1999,1985,,1,1,Local,6,12578491,14
1000,WILLIS,AVE,6,,4,2,3,605,36,12/1/1998,1985,,1,1,Local,6,12572803,13
1000,WOLF,ST,3,,7,4,4,513,42,11/1/1999,1989,,3,1,MA,6,12575539,10
1100,ADAMS,ST,3,E,7,3,5,616,30,2/1/2000,1999,,3,1,MA,6,12578102,1
1100,ADAMS,ST,3,E,7,3,5,616,30,2/1/2000,1999,,3,1,MA,6,12578106,1
1100,ALMOND,ST,3,,3,2,1,381,40,3/1/2000,1985,,1,1,Local,4,13007065,15
1100,BALLANTYNE,RD,5,,8,4,5,350,30,12/1/1999,1999,O,1,2,Local,3,12571939,0
1100,BELDEN,AVE,6,W,9,5,5,765,34,2/1/2000,1999,,1,1,Local,6,12573560,1
1100,BELLEVUE,AVE,6,,10,5,5,705,30,11/1/1999,1985,,2,1,CO,6,12573047,14
1100,BELLEVUE,AVE,6,,10,5,5,705,30,11/1/1999,1985,,2,1,CO,6,12572975,14
1100,BELLEVUE,AVE,6,,10,5,5,705,30,11/1/1999,1985,,2,1,CO,6,12573062,14
1100,BROAD,ST,3,,6,3,4,320,36,12/1/1999,1988,,2,1,CO,6,12578408,11
1100,BURNET,AVE,6,,6,3,3,396,34,12/1/1999,1999,,3,1,MA,6,12578334,0
1100,BUTTERNUT,ST,3,,7,4,4,,,12/1/1998,1985,,3,1,MA,6,12580231,13
1100,CALEB,AVE,6,,8,4,5,,,12/1/1998,1985,,1,1,Local,,12581128,13
1100,CANNON,ST,3,,4,2,2,500,24,12/1/1999,1985,,1,1,Local,6,12576738,14
1100,CANNON,ST,3,,4,2,2,500,24,12/1/1999,1985,,1,1,Local,6,12576739,14
1100,CARBON,ST,3,,6,3,3,,,12/1/1999,1985,,1,1,Local,,12575260,14
1100,CARBON,ST,3,,6,3,3,,,12/1/1999,1985,,1,1,Local,,12575259,14
1100,COLVIN,ST,3,E,6,3,3,,,12/1/1998,1985,,3,1,MA,,13002072,13
1100,COLVIN,ST,3,W,6,3,3,,,12/1/1999,1985,,3,1,MA,,12572125,14
1100,COMSTOCK,AVE,6,,10,5,5,820,36,12/1/1998,1999,,2,1,CO,6,12576982,-1
1100,COURT,ST,3,,5,2,3,500,35,8/1/1999,1999,,3,1,MA,6,12580559,0
1100,CUMBERLAND,AVE,6,,8,4,4,500,26,12/1/1999,1985,,1,1,Local,3,12578372,14
1100,ERIE,BLVD,10,E,6,3,3,,,12/1/1998,1985,,4,1,PA,,12578236,13
1100,EUCLID,AVE,6,,6,3,3,,39,12/1/1999,1985,,3,1,MA,6,12578522,14
1100,FAYETTE,ST,3,E,7,4,3,600,,3/1/2000,1999,,3,1,MA,,12578140,1
1100,FAYETTE,ST,3,W,6,3,3,1150,30,2/1/2000,1999,,1,1,Local,,12573448,1
1100,FIRST NORTH,ST,3,,6,3,3,,36,12/1/1998,1985,,1,1,Local,6,12575324,13
