block,streetName,streetType,stretTypeNum,streetDirection,overall,crack,patch,length,width,dateRated,dateLastOverlay,flushOil,classnum,flushOilNum,class,pavement,streetID,NumofYrs
200,SENECA,DR,4,,6,3,3,894,24,3/9/2016,1999,O,1,2,Local,3,12576620,17
200,SENECA,ST,3,,8,4,5,390,28,3/8/2016,1999,O,1,2,Local,3,12573615,17
200,SEVENTH NORTH,ST,3,,5,2,3,897,31,2/8/2016,2001,F,3,3,MA,6,12580576,15
200,SEVENTH NORTH,ST,3,,5,2,3,897,31,2/8/2016,2001,F,3,3,MA,6,12575551,15
200,SEWARD,ST,3,,7,4,3,532,27,12/7/2016,1999,F,1,3,Local,6,12580076,17
200,SEYMOUR,ST,3,,5,3,3,606,30,3/8/2016,1999,F,2,3,CO,6,13009781,17
200,SEYMOUR,ST,3,,5,3,3,606,30,3/8/2016,1999,F,2,3,CO,6,12573646,17
200,SEYMOUR,ST,3,,5,3,3,606,30,3/8/2016,1999,F,2,3,CO,6,12573641,17
200,SHERBOURNE,RD,5,,5,3,2,561,28,12/8/2016,2001,O,1,2,Local,3,12578457,15
200,SHERWOOD,AVE,6,,6,3,4,438,24,12/7/2016,2002,F,1,3,Local,6,12578340,14
200,SHIRLEY,DR,4,,7,3,4,290,26,12/7/2016,1985,O,1,2,Local,3,12571940,31
200,SHONNARD,ST,3,,6,3,3,1011,34,3/9/2016,2004,F,2,3,CO,6,12573597,12
200,SHONNARD,ST,3,,6,3,3,1011,34,3/9/2016,2004,F,2,3,CO,6,12573600,12
200,SHOTWELL,PARK,12,,5,3,3,1060,46,12/7/2016,1999,F,1,3,Local,6,13010337,17
200,SHOTWELL,PARK,12,,5,3,3,1060,46,12/7/2016,1999,F,1,3,Local,6,13010338,17
200,SHOTWELL,PARK,12,,5,3,3,1060,46,12/7/2016,1999,F,1,3,Local,6,12580928,17
200,SHUART,AVE,6,,5,3,2,502,26,12/7/2016,1985,F,1,3,Local,6,12580376,31
200,SHUART,AVE,6,,5,3,2,502,26,12/7/2016,1985,F,1,3,Local,6,12580336,31
200,SIDNEY,ST,3,,6,3,5,330,29,12/7/2016,2001,O,1,2,Local,3,12580439,15
200,SLOCUM,AVE,6,,5,3,2,376,34,3/8/2016,2002,F,1,3,Local,6,12573305,14
200,SMITH,RD,5,,7,3,4,416,26,3/9/2016,2004,O,1,2,Local,3,12571746,12
200,SMITH,ST,3,,4,2,3,318,29,12/7/2016,1985,O,1,2,Local,3,12579013,31
200,SOLAR,ST,3,,8,4,5,471,30,3/9/2016,2004,F,1,3,Local,6,12575088,12
200,SOUTH,AVE,6,,6,3,4,357,40,3/8/2016,2002,F,2,3,CO,6,12573318,14
200,SPENCER,ST,3,,5,3,3,714,36,12/7/2016,1999,F,1,3,Local,6,12575093,17
200,SPRING,ST,3,,7,3,4,285,28,2/8/2016,1999,O,1,2,Local,3,12580172,17
200,SPRINGBROOK,AVE,6,,4,2,2,300,24,3/9/2016,1985,O,1,2,Local,3,12576651,31
200,SPRINGFIELD,RD,5,,8,4,4,917,35,12/8/2016,2004,O,3,2,MA,3,12578994,12
200,ST MARKS,AVE,6,,8,4,5,415,36,3/9/2016,2004,OF,1,4,Local,3,12572874,12
200,STADIUM,PL,1,,6,3,4,339,27,3/8/2016,1985,F,1,3,Local,6,12577443,31
200,STAFFORD,AVE,6,,10,5,5,831,29,5/1/2016,2001,O,1,2,Local,3,12580941,15
200,STANDISH,DR,4,,5,3,4,1041,32,12/7/2016,1999,O,1,2,Local,3,12578549,17
200,STATE,ST,3,N,6,3,3,378,60,3/9/2016,1999,F,1,3,Local,6,12577873,17
200,STATE,ST,3,N,6,3,3,378,60,3/9/2016,1999,F,1,3,Local,6,13001366,17
200,STATE,ST,3,N,6,3,3,378,60,3/9/2016,1999,F,1,3,Local,6,12577872,17
200,STATE,ST,3,S,6,3,5,312,45,3/8/2016,2003,F,4,3,PA,6,12577706,13
200,STATE FAIR,BLVD,10,,10,5,5,1389,39,8/5/2016,2005,F,2,3,CO,6,12573509,11
200,STEDMAN,ST,3,,5,2,5,430,22,2/8/2016,1983,O,1,2,Local,3,12575553,33
200,STERLING,AVE,6,,8,3,5,330,32,3/8/2016,2002,O,1,2,Local,3,12573168,14
200,STEVENS,AVE,6,,8,4,5,295,27,3/9/2016,1999,O,1,2,Local,3,12576638,17
200,STOLP,AVE,6,,8,5,4,402,35,3/9/2016,2002,F,1,3,Local,6,12573142,14
200,STRATFORD,ST,3,,9,5,5,321,30,3/8/2016,2005,F,1,3,Local,6,12577594,11
200,STRATHMORE,DR,4,,8,4,4,715,36,3/9/2016,2004,F,1,3,Local,6,12571883,12
200,STRONG,AVE,6,,4,2,2,650,27,12/7/2016,1985,O,1,2,Local,3,12578488,31
200,STRONG,AVE,6,,4,2,2,650,27,12/7/2016,1985,O,1,2,Local,3,13011664,31
200,SUMMIT,AVE,6,,6,2,4,474,28,3/8/2016,1999,F,1,3,Local,6,12573147,17
200,SUNNYCREST,RD,5,,7,4,3,366,24,12/7/2016,1987,F,1,3,Local,6,12580920,29
200,SUNRISE,DR,4,,7,3,5,1100,31,3/9/2016,1999,O,1,2,Local,3,12576547,17
200,SUNRISE,DR,4,,7,3,5,1100,31,3/9/2016,1999,O,1,2,Local,3,13002106,17
200,SUNSET,AVE,6,,6,3,4,480,27,12/7/2016,1999,F,1,3,Local,6,12575148,17
200,SUNSET,AVE,6,,6,3,4,480,27,12/7/2016,1999,F,1,3,Local,6,13001385,17
200,SUNSTRUCK,DR,4,,10,5,5,555,28,8/5/2016,2005,O,1,2,Local,3,12580404,11
200,SWEETING,ST,3,,5,3,2,,28,12/8/2016,1985,O,1,2,Local,3,12580296,31
200,TAFT,AVE,6,,6,4,2,1214,26,12/8/2016,1985,OF,1,4,Local,3,12581050,31
200,TAFT,AVE,6,,6,4,2,1214,26,12/8/2016,1985,OF,1,4,Local,3,13001435,31
200,TALLMAN,ST,3,,4,3,2,591,30,3/8/2016,1986,F,2,3,CO,6,12577342,30
200,TAYLOR,ST,3,E,7,4,3,330,27,3/8/2016,2000,F,1,3,Local,6,12577386,16
200,TAYLOR,ST,3,W,5,4,2,380,30,3/8/2016,1985,F,1,3,Local,6,12573364,31
200,TEALL,AVE,6,,5,2,4,572,50,10/8/2016,2001,F,4,3,PA,6,12578323,15
200,TENNYSON,AVE,6,,7,3,3,1210,24,3/8/2016,1999,F,1,3,Local,6,12573384,17
200,TEX SIMONE,DR,4,,7,4,3,792,28,12/8/2016,1999,F,1,3,Local,6,13001317,17
200,THAYER,ST,3,,6,3,4,319,19,3/9/2016,1999,O,1,2,Local,3,12576929,17
200,THURBER,ST,3,,8,4,4,783,28,3/9/2016,2004,F,2,3,CO,3,12576951,12
200,THURBER,ST,3,,8,4,4,783,28,3/9/2016,2004,F,2,3,CO,3,12576950,12
200,TIOGA,ST,3,,4,3,3,366,27,3/8/2016,1999,O,1,2,Local,3,12573628,17
200,TOMPKINS,ST,3,,9,5,5,555,35,3/9/2016,2004,F,1,3,Local,6,12573392,12
200,TOMPKINS,ST,3,,9,5,5,555,35,3/9/2016,2004,F,1,3,Local,6,12573391,12
200,TOMPKINS,ST,3,,9,5,5,555,35,3/9/2016,2004,F,1,3,Local,6,12573405,12
200,TOWNSEND,ST,3,N,6,4,2,513,35,3/9/2016,1999,F,1,3,Local,6,12577926,17
200,TOWNSEND,ST,3,N,6,4,2,513,35,3/9/2016,1999,F,1,3,Local,6,12577932,17
200,TOWNSEND,ST,3,N,6,4,2,513,35,3/9/2016,1999,F,1,3,Local,6,12577969,17
200,TOWNSEND,ST,3,S,6,3,3,324,60,3/8/2016,1999,F,2,3,CO,6,12577713,17
200,TOWNSEND,ST,3,S,6,3,3,324,60,3/8/2016,1999,F,2,3,CO,6,12577884,17
200,TRACY,ST,3,,6,4,3,420,,12/7/2016,1985,F,1,3,Local,6,12573773,31
200,TULLY,ST,3,,8,4,5,265,30,3/8/2016,1985,F,1,3,Local,6,12573701,31
200,TURTLE,ST,3,,4,2,2,435,27,12/7/2016,1985,F,1,3,Local,3,12575215,31
200,TWIN HILLS,DR,4,,8,5,4,965,36,3/8/2016,2003,F,1,3,Local,6,12572939,13
200,TWIN HILLS,DR,4,,8,5,4,965,36,3/8/2016,2003,F,1,3,Local,6,12571890,13
200,TYSON,PL,1,,6,3,4,219,27,12/7/2016,1988,O,1,2,Local,3,12581093,28
200,ULSTER,ST,3,,6,3,4,489,36,3/8/2016,1999,O,1,2,Local,3,12573475,17
200,UNION,AVE,6,,2,1,3,460,30,3/8/2016,1985,O,1,2,Local,6,12577977,31
200,UNION,AVE,6,,2,1,3,460,30,3/8/2016,1985,O,1,2,Local,6,12577979,31
200,UNIVERSITY,AVE,6,,6,3,2,285,34,3/8/2016,1986,F,1,3,Local,6,12578136,30
200,UNIVERSITY,PL,1,,,,,400,30,,1985,F,1,3,Local,6,12577567,-85
200,VALLEY,DR,4,,6,2,4,403,35,12/7/2016,1989,F,3,3,MA,6,12571966,27
200,VALLEY,DR,4,,6,2,4,403,35,12/7/2016,1989,F,3,3,MA,6,12572010,27
200,VAN BUREN,ST,3,,8,4,4,460,29,3/8/2016,2001,F,1,3,Local,3,12577395,15
200,VAN RENSSELAER,ST,3,,8,4,5,444,27,3/9/2016,1999,F,1,3,Local,6,12573761,17
200,VAN RENSSELAER,ST,3,,8,4,5,444,27,3/9/2016,1999,F,1,3,Local,6,12573760,17
200,VANN,ST,3,,8,4,5,669,31,12/8/2016,2004,O,1,2,Local,3,12578803,12
200,VELASKO,RD,5,,9,5,5,700,32,3/8/2016,2005,F,3,3,MA,4,12572413,11
200,VELASKO,RD,5,,9,5,5,700,32,3/8/2016,2005,F,3,3,MA,4,13020320,11
200,VELASKO,RD,5,,9,5,5,700,32,3/8/2016,2005,F,3,3,MA,4,13020319,11
200,VINCENT,ST,3,,8,4,5,273,28,12/7/2016,1989,O,1,2,Local,3,12576972,27
200,VINCENT,ST,3,,8,4,5,273,28,12/7/2016,1989,O,1,2,Local,3,12576977,27
200,VINE,ST,3,,5,3,3,150,29,12/7/2016,1985,O,1,2,Local,3,12578307,31
200,WADSWORTH,ST,3,,6,3,4,458,31,12/8/2016,1999,O,1,2,Local,6,12580298,17
200,WADSWORTH,ST,3,,6,3,4,458,31,12/8/2016,1999,O,1,2,Local,6,12580297,17
200,WADSWORTH,ST,3,,6,3,4,458,31,12/8/2016,1999,O,1,2,Local,6,12580303,17
200,WAINWRIGHT,AVE,6,,9,5,5,653,23,2/8/2016,2005,O,1,2,Local,3,12580771,11
200,WALL,ST,3,,4,2,2,720,27,12/7/2016,1985,F,1,3,Local,6,13028415,31
200,WALL,ST,3,,4,2,2,720,27,12/7/2016,1985,F,1,3,Local,6,12573528,31
200,WALNUT,AVE,6,,4,3,2,297,30,3/8/2016,1985,F,1,3,Local,6,12578141,31
200,WALNUT,PL,1,,10,5,5,405,28,9/8/2016,2008,F,1,3,Local,6,12578104,8
200,WALRATH,RD,5,,5,2,4,506,20,12/7/2016,2001,F,1,3,Local,6,12576758,15
200,WALRATH,RD,5,,5,2,4,506,20,12/7/2016,2001,F,1,3,Local,6,13012952,15
200,WALTON,ST,3,,6,3,3,840,35,3/8/2016,2001,F,1,3,Local,6,13020299,15
200,WALTON,ST,3,,6,3,3,840,35,3/8/2016,2001,F,1,3,Local,6,13020298,15
200,WALTON,ST,3,,6,3,3,840,35,3/8/2016,2001,F,1,3,Local,6,12573726,15
200,WARHAM,ST,3,,8,4,4,260,27,2/9/2016,2003,F,1,3,Local,6,12580228,13
200,WARNER,AVE,6,,5,3,3,318,27,3/9/2016,1985,F,1,3,Local,6,12576832,31
200,WARREN,ST,3,S,7,4,3,330,38,3/8/2016,1988,F,1,3,Local,6,12577693,28
200,WARRINGTON,RD,5,E,6,3,4,356,22,3/9/2016,1985,O,1,2,Local,3,12576541,31
200,WARRINGTON,RD,5,W,7,4,3,287,25,12/7/2016,2000,O,1,2,Local,3,12576509,16
200,WASHINGTON,ST,3,E,5,3,3,375,38,3/9/2016,1999,F,2,3,CO,6,12577825,17
200,WASHINGTON,ST,3,E,5,3,3,375,38,3/9/2016,1999,F,2,3,CO,6,13013207,17
200,WASHINGTON,ST,3,E,5,3,3,375,38,3/9/2016,1999,F,2,3,CO,6,12577836,17
200,WASHINGTON,ST,3,W,5,3,2,500,42,3/9/2016,2001,F,2,3,CO,6,12573880,15
200,WATER,ST,3,E,8,3,5,366,34,3/8/2016,1999,F,2,3,CO,6,12577833,17
200,WATER,ST,3,W,6,4,2,495,42,3/8/2016,2001,F,2,3,CO,6,12573883,15
200,WAVERLY,AVE,6,,5,2,3,572,42,3/8/2016,1985,F,3,3,MA,6,12577571,31
200,WAVERLY,AVE,6,,5,2,3,572,42,3/8/2016,1985,F,3,3,MA,6,12577576,31
200,WAYNE,ST,3,,6,3,4,438,27,12/8/2016,1985,O,1,2,Local,3,12578073,31
200,WELLESLEY,RD,5,,4,2,4,490,27,12/7/2016,1989,F,1,3,Local,6,12571862,27
200,WENDELL,TER,2,,4,2,3,276,27,12/8/2016,1999,F,1,3,Local,6,12580461,17
200,WEST,ST,3,N,6,3,3,510,40,3/9/2016,1999,F,1,3,Local,6,12573864,17
200,WESTCOTT,ST,3,,6,3,3,468,34,12/8/2016,2002,F,2,3,CO,6,12578215,14
200,WESTMINSTER,AVE,6,,7,3,4,537,25,3/8/2016,1999,F,1,3,Local,6,12577556,17
200,WESTMORELAND,AVE,6,,5,2,3,820,27,12/7/2016,1985,F,1,3,Local,6,12578787,31
200,WESTWOOD,RD,5,,7,3,4,537,24,3/8/2016,1999,O,1,2,Local,3,13011485,17
200,WESTWOOD,RD,5,,7,3,4,537,24,3/8/2016,1999,O,1,2,Local,3,13011486,17
200,WESTWOOD,RD,5,,7,3,4,537,24,3/8/2016,1999,O,1,2,Local,3,13011483,17
200,WESTWOOD,RD,5,,7,3,4,537,24,3/8/2016,1999,O,1,2,Local,3,12571636,17
200,WEYMOUTH,RD,5,,8,4,5,384,26,3/9/2016,1999,O,1,2,Local,3,12576556,17
200,WHEATON,RD,5,,5,3,3,711,28,12/7/2016,1988,O,1,2,Local,3,13028314,28
200,WHEATON,RD,5,,5,3,3,711,28,12/7/2016,1988,O,1,2,Local,3,13028313,28
200,WHEATON,RD,5,,5,3,3,711,28,12/7/2016,1988,O,1,2,Local,3,12580523,28
200,WHITTIER,AVE,6,,6,2,4,1220,27,3/9/2016,1999,F,1,3,Local,6,12573379,17
200,WHITTIER,AVE,6,,6,2,4,1220,27,3/9/2016,1999,F,1,3,Local,6,13011430,17
200,WHITTIER,AVE,6,,6,2,4,1220,27,3/9/2016,1999,F,1,3,Local,6,13010427,17
200,WILBUR,AVE,6,N,7,3,5,0,21,3/8/2016,1985,,1,1,Local,3,12573478,31
200,WILBUR,AVE,6,S,6,3,4,293,41,3/9/2016,1999,F,2,3,CO,6,12573404,17
200,WILKINSON,ST,3,,10,5,5,621,30,6/6/2016,2006,F,1,3,Local,6,12573769,10
200,WILKINSON,ST,3,,10,5,5,621,30,6/6/2016,2006,F,1,3,Local,6,12573767,10
200,WILLIS,AVE,6,,8,5,4,515,25,3/9/2016,2005,O,1,2,Local,3,12572731,11
200,WILLOW,ST,3,E,7,3,5,417,40,3/8/2016,2003,F,1,3,Local,6,12577854,13
200,WILLOW,ST,3,W,5,3,2,418,40,3/8/2016,2001,F,1,3,Local,6,12573902,15
200,WILLUMAE,DR,4,,6,3,3,375,41,2/8/2016,1999,O,1,2,Local,3,13012487,17
200,WILLUMAE,DR,4,,6,3,3,375,41,2/8/2016,1999,O,1,2,Local,3,12575527,17
200,WILSON,ST,3,,8,5,4,235,27,12/8/2016,2004,F,1,3,Local,6,12580412,12
200,WINKWORTH,PKWY,9,,8,4,4,528,24,3/8/2016,1999,O,1,2,Local,3,12572274,17
200,WINTHROP,RD,5,,6,3,4,746,22,12/7/2016,2001,O,1,2,Local,3,12581240,15
200,WOLCOTT,AVE,6,,8,4,5,312,27,3/8/2016,1999,F,1,3,Local,6,12572907,17
200,WOLF,ST,3,,6,3,4,477,42,12/8/2016,1989,F,3,3,MA,6,12575235,27
200,WOODBINE,AVE,6,,5,3,3,884,27,12/7/2016,1989,O,1,2,Local,3,12580979,27
200,WOODLAND,AVE,6,,4,2,4,100,24,3/9/2016,1985,F,1,3,Local,6,12577321,31
200,WOODRUFF,AVE,6,,3,2,2,618,27,12/8/2016,1985,F,1,3,Local,6,12580295,31
200,WYOMING,ST,3,,5,3,3,380,25,3/8/2016,1985,F,1,3,Local,6,12573705,31
2000,BELLEVUE,AVE,6,,6,3,3,528,36,3/9/2016,2002,F,2,3,CO,6,12572335,14
2000,BURNET,AVE,6,,4,2,2,323,35,12/7/2016,1988,F,3,3,MA,6,13018689,28
2000,BURNET,AVE,6,,4,2,2,323,35,12/7/2016,1988,F,3,3,MA,6,12580946,28
2000,COLVIN,ST,3,E,7,4,3,317,36,12/7/2016,1999,F,3,3,MA,6,12577137,17
2000,COURT,ST,3,,8,5,4,280,36,2/8/2016,2003,F,3,3,MA,6,12580670,13
2000,ERIE,BLVD,10,E,7,4,3,725,56,3/9/2016,1999,F,4,3,PA,6,12578795,17
2000,ERIE,BLVD,10,E,7,4,3,725,56,3/9/2016,1999,F,4,3,PA,6,12578796,17
2000,ERIE,BLVD,10,W,6,3,3,303,40,3/9/2016,1985,F,4,3,PA,4,12574867,31
2000,ERIE,BLVD,10,W,6,3,3,303,40,3/9/2016,1985,F,4,3,PA,4,12574866,31
2000,EUCLID,AVE,6,,7,4,5,497,34,12/7/2016,2003,O,2,2,CO,3,12578643,13
2000,FAYETTE,ST,3,E,6,4,2,270,36,12/8/2016,1999,F,2,3,CO,6,12578719,17
2000,GEDDES,ST,3,S,10,5,5,792,36,9/8/2016,2008,F,3,3,MA,6,12572937,8
2000,GENESEE,ST,3,E,7,3,4,441,40,12/8/2016,2004,F,4,3,PA,6,12578702,12
2000,GRANT,BLVD,10,,6,3,5,220,36,2/8/2016,2004,F,3,3,MA,6,12580284,12
2000,JAMES,ST,3,,8,4,5,371,40,12/8/2016,2004,F,4,3,PA,6,12580998,12
2000,JAMES,ST,3,,8,4,5,371,40,12/8/2016,2004,F,4,3,PA,6,13010348,12
2000,LODI,ST,3,,8,5,4,624,40,12/7/2016,2005,F,3,3,MA,6,12575180,11
2000,LODI,ST,3,,8,5,4,624,40,12/7/2016,2005,F,3,3,MA,6,12575176,11
2000,MIDLAND,AVE,6,,8,4,4,425,30,3/9/2016,2002,F,3,3,MA,6,12576798,14
2000,PARK,ST,3,,5,3,3,1980,37,2/8/2016,1999,F,1,3,Local,6,12575240,17
2000,SALINA,ST,3,S,5,3,3,364,40,3/9/2016,1999,F,4,3,PA,6,12577241,17
2000,SOUTH,AVE,6,,8,4,4,739,30,12/7/2016,2004,F,3,3,MA,6,12572011,12
2000,SOUTH,AVE,6,,8,4,4,739,30,12/7/2016,2004,F,3,3,MA,6,13020754,12
2000,SOUTH,AVE,6,,8,4,4,739,30,12/7/2016,2004,F,3,3,MA,6,13020755,12
2000,STATE,ST,3,S,3,2,2,370,30,3/9/2016,1985,F,1,3,Local,6,12577274,31
2000,VALLEY,DR,4,,7,4,4,898,30,12/7/2016,2003,F,3,3,MA,3,12571701,13
2100,BELLEVUE,AVE,6,,6,4,3,308,36,3/9/2016,2002,F,2,3,CO,6,12572334,14
2100,BURNET,AVE,6,,4,2,2,373,48,12/7/2016,1988,F,3,3,MA,6,12580952,28
2100,BURNET,AVE,6,,4,2,2,373,48,12/7/2016,1988,F,3,3,MA,6,13018730,28
2100,COLVIN,ST,3,E,8,4,5,422,36,3/9/2016,1999,F,3,3,MA,6,12577140,17
2100,COURT,ST,3,,9,5,5,265,36,2/8/2016,2003,F,3,3,MA,6,12580671,13
2100,ERIE,BLVD,10,E,7,3,4,1164,56,3/9/2016,1999,F,4,3,PA,6,12578828,17
2100,ERIE,BLVD,10,E,7,3,4,1164,56,3/9/2016,1999,F,4,3,PA,6,12578827,17
2100,ERIE,BLVD,10,W,5,3,2,201,40,3/9/2016,1985,F,1,3,Local,6,12574850,31
2100,EUCLID,AVE,6,,7,4,4,870,34,12/7/2016,2003,O,2,2,CO,3,12578655,13
2100,FAYETTE,ST,3,E,6,4,2,270,36,12/8/2016,1999,F,2,3,CO,6,13028256,17
2100,FAYETTE,ST,3,E,6,4,2,270,36,12/8/2016,1999,F,2,3,CO,6,12578721,17
2100,GEDDES,ST,3,S,10,5,5,1530,36,9/8/2016,2008,F,3,3,MA,6,12571879,8
2100,GENESEE,ST,3,E,8,4,4,306,40,12/8/2016,2004,F,4,3,PA,6,13020990,12
2100,GENESEE,ST,3,E,8,4,4,306,40,12/8/2016,2004,F,4,3,PA,6,12578703,12
2100,GRANT,BLVD,10,,6,3,4,257,36,2/8/2016,2004,F,3,3,MA,6,12580230,12
2100,JAMES,ST,3,,8,4,5,428,40,12/8/2016,2004,F,4,3,PA,6,12581001,12
2100,JAMES,ST,3,,8,4,5,428,40,12/8/2016,2004,F,4,3,PA,6,13010350,12
2100,LODI,ST,3,,6,5,5,384,40,12/7/2016,2005,F,3,3,MA,6,12575181,11
2100,MIDLAND,AVE,6,,7,4,4,215,30,3/9/2016,2002,F,3,3,MA,6,12576792,14
2100,SALINA,ST,3,S,6,4,3,200,40,3/9/2016,1999,F,4,3,PA,6,12577240,17
2100,SOUTH,AVE,6,,8,4,5,422,30,12/7/2016,2004,F,3,3,MA,6,12572008,12
2100,SOUTH,AVE,6,,8,4,5,422,30,12/7/2016,2004,F,3,3,MA,6,12571920,12
2100,STATE,ST,3,S,3,2,2,265,30,3/9/2016,1985,F,1,3,Local,6,12576885,31
2200,BELLEVUE,AVE,6,,6,3,3,352,36,3/9/2016,2002,F,2,3,CO,6,12572327,14
2200,BURNET,AVE,6,,6,3,3,326,48,12/7/2016,2002,F,3,3,MA,6,12580956,14
2200,COURT,ST,3,,9,5,5,465,36,2/8/2016,2003,F,3,3,MA,6,12580736,13
2200,ERIE,BLVD,10,E,7,3,4,1208,56,3/9/2016,1999,F,4,3,PA,6,12578831,17
2200,ERIE,BLVD,10,E,7,3,4,1208,56,3/9/2016,1999,F,4,3,PA,6,13011156,17
2200,EUCLID,AVE,6,,7,4,4,408,34,12/7/2016,2003,O,2,2,CO,3,12578660,13
2200,EUCLID,AVE,6,,7,4,4,408,34,12/7/2016,2003,O,2,2,CO,3,13028234,13
2200,FAYETTE,ST,3,E,5,3,2,300,36,12/8/2016,1989,F,2,3,CO,6,13028257,27
2200,FAYETTE,ST,3,E,5,3,2,300,36,12/8/2016,1989,F,2,3,CO,6,12578722,27
2200,GEDDES,ST,3,S,7,4,4,686,36,11/7/2016,1999,F,3,3,MA,6,13013093,17
2200,GEDDES,ST,3,S,7,4,4,686,36,11/7/2016,1999,F,3,3,MA,6,12571849,17
2200,GENESEE,ST,3,E,8,4,4,363,40,12/8/2016,2004,F,4,3,PA,6,12578705,12
2200,GRANT,BLVD,10,,5,3,3,458,36,2/8/2016,2004,F,3,3,MA,6,12580229,12
2200,JAMES,ST,3,,7,4,4,528,40,12/8/2016,2004,F,4,3,PA,6,12581004,12
2200,JAMES,ST,3,,7,4,4,528,40,12/8/2016,2004,F,4,3,PA,6,12581003,12
2200,LODI,ST,3,,9,5,5,502,36,12/7/2016,2005,F,1,3,Local,4,12575162,11
2200,MIDLAND,AVE,6,,7,4,4,370,30,3/9/2016,2002,F,3,3,MA,6,12576791,14
2200,SALINA,ST,3,S,6,4,3,310,40,3/9/2016,1999,F,4,3,PA,6,12577236,17
2200,SOUTH,AVE,6,,8,4,5,475,30,12/7/2016,2004,F,3,3,MA,6,12571919,12
2200,STATE,ST,3,S,3,2,1,370,30,3/9/2016,1985,F,1,3,Local,6,12576883,31
2200,VALLEY,DR,4,,6,4,2,697,27,12/7/2016,2003,F,3,3,MA,3,12571694,13
2300,BELLEVUE,AVE,6,,5,3,3,733,36,3/9/2016,2002,F,2,3,CO,6,12572324,14
2300,BURNET,AVE,6,,6,3,5,320,48,12/7/2016,2002,F,3,3,MA,6,12580959,14
2300,EUCLID,AVE,6,,8,4,5,786,34,12/7/2016,2003,O,2,2,CO,3,12578663,13
2300,FAYETTE,ST,3,E,5,3,2,260,36,12/8/2016,1989,F,2,3,CO,6,12578723,27
2300,GENESEE,ST,3,E,8,4,4,285,40,12/8/2016,2004,F,4,3,PA,6,12578706,12
2300,GRANT,BLVD,10,,5,2,5,733,36,2/8/2016,2004,F,3,3,MA,6,12580225,12
2300,JAMES,ST,3,,6,3,3,528,40,12/7/2016,2001,F,4,3,PA,6,12581013,15
2300,JAMES,ST,3,,6,3,3,528,40,12/7/2016,2001,F,4,3,PA,6,12581005,15
2300,JAMES,ST,3,,6,3,3,528,40,12/7/2016,2001,F,4,3,PA,6,12581014,15
2300,LODI,ST,3,,4,3,2,505,36,12/7/2016,1985,F,1,3,Local,4,12575270,31
2300,LODI,ST,3,,4,3,2,505,36,12/7/2016,1985,F,1,3,Local,4,12575269,31
2300,MIDLAND,AVE,6,,7,3,4,315,30,3/9/2016,2002,F,3,3,MA,6,12576790,14
2300,SALINA,ST,3,S,6,4,3,305,40,3/9/2016,1999,F,4,3,PA,6,12576839,17
2300,SOUTH,AVE,6,,7,3,4,422,30,12/7/2016,2004,F,3,3,MA,6,12571905,12
2300,STATE,ST,3,S,3,2,1,315,30,3/9/2016,1985,F,1,3,Local,6,12576882,31
2300,VALLEY,DR,4,,8,4,5,2537,27,12/7/2016,2003,F,3,3,MA,3,12563573,13
2400,BELLEVUE,AVE,6,,5,3,2,190,36,3/9/2016,2002,F,2,3,CO,6,13011487,14
2400,BURNET,AVE,6,,6,3,5,235,48,12/7/2016,2002,F,3,3,MA,6,13001424,14
2400,BURNET,AVE,6,,6,3,5,235,48,12/7/2016,2002,F,3,3,MA,6,12581120,14
2400,ERIE,BLVD,10,E,7,3,4,2677,56,3/9/2016,1999,F,4,3,PA,6,12578849,17
2400,FAYETTE,ST,3,E,4,3,2,280,36,12/8/2016,1989,F,2,3,CO,6,12578758,27
2400,GENESEE,ST,3,E,7,4,4,366,40,12/8/2016,2004,F,4,3,PA,6,12578698,12
2400,GRANT,BLVD,10,,5,2,5,293,36,2/8/2016,2004,F,3,3,MA,6,12580556,12
2400,JAMES,ST,3,,6,3,3,381,40,12/7/2016,2001,F,4,3,PA,6,12581015,15
2400,JAMES,ST,3,,6,3,3,381,40,12/7/2016,2001,F,4,3,PA,6,12581019,15
2400,LODI,ST,3,,4,3,2,433,36,12/7/2016,1985,F,1,3,Local,4,12575212,31
2400,LODI,ST,3,,4,3,2,433,36,12/7/2016,1985,F,1,3,Local,4,12575214,31
2400,MIDLAND,AVE,6,,7,4,2,265,30,3/9/2016,2002,F,3,3,MA,6,12576731,14
2400,SALINA,ST,3,S,6,3,3,310,40,3/9/2016,1999,F,4,3,PA,6,12576838,17
2400,SOUTH,AVE,6,,8,3,5,1670,30,12/7/2016,2004,F,3,3,MA,6,12571904,12
2400,STATE,ST,3,S,4,2,2,320,30,3/9/2016,1985,F,1,3,Local,6,12576877,31
2500,BELLEVUE,AVE,6,,6,2,4,675,36,3/9/2016,2001,F,2,3,CO,6,12572323,15
2500,BELLEVUE,AVE,6,,6,2,4,675,36,3/9/2016,2001,F,2,3,CO,6,12572280,15
2500,BURNET,AVE,6,,6,4,5,469,48,12/7/2016,2002,F,3,3,MA,6,12581123,14
2500,FAYETTE,ST,3,E,5,3,2,300,36,12/8/2016,1989,F,2,3,CO,6,12578760,27
2500,GENESEE,ST,3,E,7,4,3,294,40,12/8/2016,2004,F,4,3,PA,6,13001964,12
2500,GENESEE,ST,3,E,7,4,3,294,40,12/8/2016,2004,F,4,3,PA,6,12578700,12
